kod_hlavnej_diagnozy;nazov_hlavnej_diagnozy;kod_ms;nazov_ms
F012;Subkortikálna vaskulárna demencia;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F013;Zmiešaná kortikálna a subkortikálna vaskulárna demencia;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F018;Iná vaskulárna demencia;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F019;Vaskulárna demencia, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F03;Demencia, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F04;Organický amnestický syndróm nezapríčinený alkoholom alebo inými psychoaktívnymi látkami;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F068;Iná psychická porucha zapríčinená poškodením a dysfunkciou mozgu a somatickou chorobou, bližšie určená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F069;Psychická porucha zapríčinená poškodením a dysfunkciou mozgu a somatickou chorobou, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F070;Porucha osobnosti na organickom podklade;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F071;Postencefalitický syndróm;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F078;Iná organická porucha osobnosti a správania zapríčinená chorobou, poškodením a dysfunkciou mozgu;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F09;Organická alebo symptomatická psychická porucha, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
F106;Porucha psychiky a správania zapríčinená užívaním alkoholu: amnestický syndróm;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G300;Alzheimerova choroba so skorým začiatkom (F00.0*);S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G301;Alzheimerova choroba s neskorým začiatkom (F00.1*);S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G308;Iná Alzheimerova choroba  (F00.2*);S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G309;Alzheimerova choroba, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G310;Ohraničená atrofia mozgu;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G934;Encefalopatia, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G9380;Apalický syndróm;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G9388;Iná choroba mozgu, bližšie určená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G939;Choroba mozgu, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G969;Choroba centrálnej nervovej sústavy, bližšie neurčená;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G98;Iná choroba nervovej sústavy, nezatriedená inde;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
R54;Senilita;S37-08;Demencia a iné chronické poruchy mozgovej funkcie
G430;Migréna bez aury [bežná migréna];S37-09;Bolesti hlavy
G431;Migréna s aurou [klasická migréna];S37-09;Bolesti hlavy
G432;Status migraenosus [migrénový stav];S37-09;Bolesti hlavy
G433;Komplikovaná migréna;S37-09;Bolesti hlavy
G438;Iná migréna;S37-09;Bolesti hlavy
G439;Migréna, bližšie neurčená;S37-09;Bolesti hlavy
G440;Syndróm klastrovej bolesti hlavy [Cluster headache syndrome];S37-09;Bolesti hlavy
G441;Bolesť hlavy cievneho pôvodu, nezatriedená inde;S37-09;Bolesti hlavy
G442;Tenzná bolesť hlavy;S37-09;Bolesti hlavy
G443;Chronická poúrazová bolesť hlavy;S37-09;Bolesti hlavy
G444;Bolesť hlavy zapríčinená liekmi, nezatriedená inde;S37-09;Bolesti hlavy
G448;Iný syndróm bolesti hlavy, bližšie určený;S37-09;Bolesti hlavy
G971;Iná reakcia na spinálnu a lumbálnu punkciu;S37-09;Bolesti hlavy
R51;Bolesť hlavy;S37-09;Bolesti hlavy
G500;Neuralgia trojklaného nervu ;S37-10;Ochorenia mozgových a periférnych nervov
G501;Atypická bolesť tváre;S37-10;Ochorenia mozgových a periférnych nervov
G508;Iná porucha trojklaného nervu ;S37-10;Ochorenia mozgových a periférnych nervov
G509;Porucha trojklaného nervu, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G510;Paréza tvárového nervu [Bellova obrna];S37-10;Ochorenia mozgových a periférnych nervov
G511;Ganglionitis geniculata;S37-10;Ochorenia mozgových a periférnych nervov
G512;Melkerssonov-Rosenthalov syndróm;S37-10;Ochorenia mozgových a periférnych nervov
G513;Klonický spazmus polovice tváre;S37-10;Ochorenia mozgových a periférnych nervov
G514;Tvárová myokýmia;S37-10;Ochorenia mozgových a periférnych nervov
G518;Iná porucha tvárového nervu;S37-10;Ochorenia mozgových a periférnych nervov
G519;Porucha tvárového nervu, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G520;Porucha čuchového nervu  [n. olfactorius];S37-10;Ochorenia mozgových a periférnych nervov
G521;Porucha jazykovohltanového nervu [n. glossopharyngeus] ;S37-10;Ochorenia mozgových a periférnych nervov
G522;Porucha blúdivého nervu [n. vagus];S37-10;Ochorenia mozgových a periférnych nervov
G523;Porucha podjazykového nervu [n. hypoglossus];S37-10;Ochorenia mozgových a periférnych nervov
G527;Porucha viacerých hlavových nervov;S37-10;Ochorenia mozgových a periférnych nervov
G528;Poruchy iných bližšie určených hlavových nervov;S37-10;Ochorenia mozgových a periférnych nervov
G529;Porucha hlavového nervu, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G561;Iné poškodenie n. medianus;S37-10;Ochorenia mozgových a periférnych nervov
G562;Poškodenie n. ulnaris;S37-10;Ochorenia mozgových a periférnych nervov
G563;Poškodenie n. radialis;S37-10;Ochorenia mozgových a periférnych nervov
G564;Kauzalgia;S37-10;Ochorenia mozgových a periférnych nervov
G568;Iná mononeuropatia hornej končatiny;S37-10;Ochorenia mozgových a periférnych nervov
G569;Mononeuropatia hornej končatiny, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G570;Poškodenie n. ischadicus;S37-10;Ochorenia mozgových a periférnych nervov
G571;Meralgia paraesthetica;S37-10;Ochorenia mozgových a periférnych nervov
G572;Poškodenie n. femoralis;S37-10;Ochorenia mozgových a periférnych nervov
G573;Poškodenie n. fibularis communis;S37-10;Ochorenia mozgových a periférnych nervov
G574;Poškodenie n. tibialis;S37-10;Ochorenia mozgových a periférnych nervov
G575;Syndróm tarzálneho tunela;S37-10;Ochorenia mozgových a periférnych nervov
G576;Poškodenie n. plantaris;S37-10;Ochorenia mozgových a periférnych nervov
G578;Iná mononeuropatia dolnej končatiny;S37-10;Ochorenia mozgových a periférnych nervov
G579;Mononeuropatia dolnej končatiny, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G587;Mononeuritis multiplex;S37-10;Ochorenia mozgových a periférnych nervov
G588;Iná bližšie určená mononeuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G589;Mononeuropatia, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G600;Dedičná senzomotorická neuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G602;Neuropatia spojená s dedičnou ataxiou;S37-10;Ochorenia mozgových a periférnych nervov
G603;Idiopatická progresívna neuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G608;Iná dedičná a idiopatická neuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G609;Dedičná a idiopatická neuropatia, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G610;Guillainov-Barrého syndróm;S37-10;Ochorenia mozgových a periférnych nervov
G611;Sérová polyneuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G618;Iná zápalová polyneuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G619;Zápalová polyneuropatia, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G620;Polyneuropatia zapríčinená liekom;S37-10;Ochorenia mozgových a periférnych nervov
G621;Alkoholová polyneuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G622;Polyneuropatia zapríčinená inými toxickými látkami;S37-10;Ochorenia mozgových a periférnych nervov
G6280;Polyneuropatia kriticky chorých;S37-10;Ochorenia mozgových a periférnych nervov
G6288;Iná polyneuropatia, bližšie určená;S37-10;Ochorenia mozgových a periférnych nervov
G629;Polyneuropatia, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G64;Iná porucha periférnej nervovej sústavy;S37-10;Ochorenia mozgových a periférnych nervov
G701;Toxická nervovosvalová choroba;S37-10;Ochorenia mozgových a periférnych nervov
G708;Iná myoneurálna porucha, bližšie určená;S37-10;Ochorenia mozgových a periférnych nervov
G709;Myoneurálna porucha, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G9008;Iná idiopatická periférna autonómna neuropatia;S37-10;Ochorenia mozgových a periférnych nervov
G9009;Idiopatická periférna autonómna neuropatia, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G902;Hornerov syndróm;S37-10;Ochorenia mozgových a periférnych nervov
G9040;Autonómna dysreflexia ako hypertonická kríza;S37-10;Ochorenia mozgových a periférnych nervov
G9041;Autonómna dysreflexia ako záchvaty potenia;S37-10;Ochorenia mozgových a periférnych nervov
G9048;Iná autonómna dysreflexia;S37-10;Ochorenia mozgových a periférnych nervov
G9049;Autonómna dysreflexia, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
G908;Iná choroba autonómnej nervovej sústavy;S37-10;Ochorenia mozgových a periférnych nervov
G909;Porucha autonómnej nervovej sústavy, bližšie neurčená;S37-10;Ochorenia mozgových a periférnych nervov
M2133;Ovisnuté zápästie (získané) s postihnutím predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M2150;Získaná pazúrovitá ruka a krátka ruka [talipomanus], získaná pazúrovitá noha a  konská noha [talipes] na viacerých miestach;S37-10;Ochorenia mozgových a periférnych nervov
M2154;Získaná pazúrovitá ruka a krátka ruka [talipomanus];S37-10;Ochorenia mozgových a periférnych nervov
M7920;Neuralgia a neuritída, bližšie neurčená, na viacerých miestach;S37-10;Ochorenia mozgových a periférnych nervov
M7921;Neuralgia a neuritída, bližšie neurčená, v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M7922;Neuralgia a neuritída, bližšie neurčená, v oblasti nadlaktia (ramenná kosť, lakťový kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M7923;Neuralgia a neuritída, bližšie neurčená, v oblasti predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M7924;Neuralgia a neuritída, bližšie neurčená, v oblasti ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S37-10;Ochorenia mozgových a periférnych nervov
M7925;Neuralgia a neuritída, bližšie neurčená, v panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M7926;Neuralgia a neuritída, bližšie neurčená, v oblasti predkolenia  (ihlica, píšťala, kolenný kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M7927;Neuralgia a neuritída, bližšie neurčená, v oblasti členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S37-10;Ochorenia mozgových a periférnych nervov
M7928;Neuralgia a neuritída, bližšie neurčená, na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S37-10;Ochorenia mozgových a periférnych nervov
M7929;Neuralgia a neuritída, bližšie neurčená, miesto bližšie neurčené;S37-10;Ochorenia mozgových a periférnych nervov
M8900;Algoneurodystrofia na viacerých miestach;S37-10;Ochorenia mozgových a periférnych nervov
M8901;Algoneurodystrofia v oblasti pleca (kľúčna kosť, lopatka, akromioklavikulárny, ramenný, sternoklavikulárny kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M8902;Algoneurodystrofia nadlaktia (ramenná kosť, lakťový kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M8903;Algoneurodystrofia predlaktia (lakťová kosť, vretenná kosť, zápästný kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M8904;Algoneurodystrofia ruky (zápästie, záprstie, prsty, kĺby medzi týmito kosťami);S37-10;Ochorenia mozgových a periférnych nervov
M8905;Algoneurodystrofia panvovej oblasti a stehna (panva, stehnová kosť, zadok, bedro, bedrový kĺb, sakroiliakálny kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M8906;Algoneurodystrofia predkolenia (ihlica, píšťala, kolenný kĺb);S37-10;Ochorenia mozgových a periférnych nervov
M8907;Algoneurodystrofia členka a nohy (predpriehlavok, priehlavok, prsty nohy, členkový kĺb, iné kĺby nohy);S37-10;Ochorenia mozgových a periférnych nervov
M8908;Algoneurodystrofia na inom mieste (hlava, krk, rebrá, lebka, trup, chrbtica);S37-10;Ochorenia mozgových a periférnych nervov
M8909;Algoneurodystrofia, miesto bližšie neurčené;S37-10;Ochorenia mozgových a periférnych nervov
P113;Pôrodné poranenie tvárového nervu;S37-10;Ochorenia mozgových a periférnych nervov
P114;Pôrodné poranenie iných hlavových nervov;S37-10;Ochorenia mozgových a periférnych nervov
P140;Erbovo ochrnutie zapríčinené poranením pri pôrode;S37-10;Ochorenia mozgových a periférnych nervov
P141;Klumpkeovej ochrnutie zapríčinené poranením pri pôrode;S37-10;Ochorenia mozgových a periférnych nervov
P142;Ochrnutie bránicového nervu zapríčinené poranením pri pôrode;S37-10;Ochorenia mozgových a periférnych nervov
P143;Iné poranenie plexus brachialis pri pôrode;S37-10;Ochorenia mozgových a periférnych nervov
P148;Pôrodné poranenie iných častí periférnej nervovej sústavy;S37-10;Ochorenia mozgových a periférnych nervov
P149;Pôrodné poranenie periférnej nervovej sústavy, bližšie neurčené;S37-10;Ochorenia mozgových a periférnych nervov
S041;Poranenie okohybného nervu (n. oculomotorius);S37-10;Ochorenia mozgových a periférnych nervov
S042;Poranenie kladkového nervu (n. trochlearis);S37-10;Ochorenia mozgových a periférnych nervov
S043;Poranenie trojklaného nervu (n. trigeminus);S37-10;Ochorenia mozgových a periférnych nervov
S044;Poranenie odťahujúceho nervu (n. abducens);S37-10;Ochorenia mozgových a periférnych nervov
S045;Poranenie tvárového nervu (n. facialis);S37-10;Ochorenia mozgových a periférnych nervov
S047;Poranenie prídavného nervu (n. accessorius);S37-10;Ochorenia mozgových a periférnych nervov
S048;Poranenie iného hlavového nervu;S37-10;Ochorenia mozgových a periférnych nervov
S049;Poranenie bližšie neurčeného hlavového nervu;S37-10;Ochorenia mozgových a periférnych nervov
S440;Poranenie n.ulnaris v úrovni ramena;S37-10;Ochorenia mozgových a periférnych nervov
S441;Poranenie n. medianus v úrovni ramena;S37-10;Ochorenia mozgových a periférnych nervov
S442;Poranenie n. radialis v úrovni ramena;S37-10;Ochorenia mozgových a periférnych nervov
S443;Poranenie n. axillaris;S37-10;Ochorenia mozgových a periférnych nervov
S444;Poranenie n. musculocutaneus;S37-10;Ochorenia mozgových a periférnych nervov
S445;Poranenie kožného senzorického nervu v úrovni pleca a ramena;S37-10;Ochorenia mozgových a periférnych nervov
S447;Poranenie viacerých nervov v úrovni pleca a ramena;S37-10;Ochorenia mozgových a periférnych nervov
S448;Poranenie iných nervov v úrovni pleca a ramena;S37-10;Ochorenia mozgových a periférnych nervov
S449;Poranenie bližšie neurčeného nervu v úrovni pleca a ramena;S37-10;Ochorenia mozgových a periférnych nervov
S540;Poranenie n. ulnaris v úrovni predlaktia;S37-10;Ochorenia mozgových a periférnych nervov
S541;Poranenie n. medianus v úrovni predlaktia;S37-10;Ochorenia mozgových a periférnych nervov
S542;Poranenie n. radialis v úrovni predlaktia;S37-10;Ochorenia mozgových a periférnych nervov
S543;Poranenie kožného senzorického nervu v úrovni predlaktia;S37-10;Ochorenia mozgových a periférnych nervov
