kriterium;poradieKriterium;typKriterium;kod;nazov;pocetKriterium
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M4958;Kompresia tela stavca pri chor.zatr.i.,kríž.a kríž.kostrč.obl.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M4959;Kompresia tela stavca pri chor.zatr.i.:oblasť bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M533;Choroba krížovokostrčovej obl.,nezat.inde;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M6015;Intersticiálna myozitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7300;Gonokoková burzitída na viacerých miestach (A54.4†);2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7301;Gonokokov burzitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7302;Gonokokov burzitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7303;Gonokokov burzitída predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7304;Gonokokov burzitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7305;Gonokokov burzitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7306;Gonokokov burzitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7307;Gonokokov burzitída čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7308;Gonokokov burzitída na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M7309;Gonokokov burzitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8430;Únavová zlomenina,nezatr.i.na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8431;Únavová zlomenina,nezatr.i.v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8432;Únavová zlomenina,nezatr.i.v obl.nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8433;Únavová zlomenina,nezatr.i.v obl.predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8434;Únavová zlomenina,nezatr.i.v obl.ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8435;Únavová zlomenina,nezatr.i.v obl.panvy a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8436;Únavová zlomenina,nezatr.i.v obl.predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8437;Únavová zlomenina,nezatr.i.v obl.čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8438;Únavová zlomenina,nezatr.i.na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8439;Únavová zlomenina,nezatr.i.,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8440;Patologická zlomenina,nezatr.i.na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8441;Patologická zlomenina,nezatr.i.v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8442;Patologická zlomenina,nezatr.i.v obl.nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8443;Patologická zlomenina,nezatr.i.v obl.predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8444;Patologická zlomenina,nezatr.i.v obl.ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8445;Patologická zlomenina,nezatr.i.v obl.panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8446;Patologická zlomenina,nezatr.i.v obl.predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8447;Patologická zlomenina,nezatr.i.v obl.čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8448;Patologická zlomenina,nezatr.i.na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8449;Patologická zlomenina,nezatr.i.,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8600;Akútna hematogénna osteomyelitída na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8601;Akútna hematogénna osteomyelitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8602;Akútna hematogénna osteomyelitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8603;Akútna hematogénna osteomyelitída predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8604;Akútna hematogénna osteomyelitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8605;Akútna hematogénna osteomyelitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8606;Akútna hematogénna osteomyelitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8607;Akútna hematogénna osteomyelitída čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8608;Akútna hematogénna osteomyelitída na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8609;Akútna hematogénna osteomyelitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8610;Iná akútna osteomyelitída na viacerých miestach;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8611;Iná akútna osteomyelitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8612;Iná akútna osteomyelitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8613;Iná akútna osteomyelitída predlakútna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8614;Iná akútna osteomyelitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8615;Iná akútna osteomyelitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8616;Iná akútna osteomyelitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8617;Iná akútna osteomyelitída l.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8618;Iná akútna osteomyelitída na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8619;Iná akútna osteomyelitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8620;Subakútna osteomyelitída na viacerých miestach;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8621;Subakútna osteomyelitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8622;Subakútna osteomyelitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8623;Subakútna osteomyelitída predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8624;Subakútna osteomyelitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8625;Subakútna osteomyelitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8626;Subakútna osteomyelitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8627;Subakútna osteomyelitída čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8628;Subakútna osteomyelitída na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8629;Subakútna osteomyelitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8630;Chron.multifokálna osteomyelitída na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8631;Chron.multifokálna osteomyelitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8632;Chron.multifokálna osteomyelitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8633;Chron.multifokálna osteomyelitída predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8634;Chron.multifokálna osteomyelitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8635;Chron.multifokálna osteomyelitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8636;Chron.multifokálna osteomyelitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8637;Chron.multifokálna osteomyelitída čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8638;Chron.multifokálna osteomyelitída na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8639;Chron.multifokálna osteomyelitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8640;Chronická osteomyelitída s fistulou na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8641;Chronická osteomyelitída s fistulou v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8642;Chronická osteomyelitída s fistulou nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8643;Chronická osteomyelitída s fistulou predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8644;Chronická osteomyelitída s fistulou ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8645;Chronická osteomyelitída s fistulou panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8646;Chronická osteomyelitída s fistulou predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8647;Chronická osteomyelitída s fistulou čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8648;Chronická osteomyelitída s fistulou na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8649;Chronická osteomyelitída s fistulou,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8650;Iná chronická hematogénna osteomyelit.na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8651;Iná chronická hematogénna osteomyelit.v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8652;Iná chronická hematogénna osteomyelit.nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8653;Iná chronická hematogénna osteomyelit.predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8654;Ináchronická hematogénna osteomyelit.ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8655;Iná chronická hematogénna osteomyelit.panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8656;Iná chronická hematogénna osteomyelit.predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8657;Iná chronická hematogénna osteomyelit.čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8658;Iná chronická hematogénna osteomyelit.na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8659;Iná chronická hematogénna osteomyelit.,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8660;Iná chronická osteomyelitída na viacerých miestach;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8661;Iná chronická osteomyelitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8662;Iná chronická osteomyelitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8663;Iná chronická osteomyelitída predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8664;Iná chronická osteomyelitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8665;Iná chronická osteomyelitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8666;Iná chronická osteomyelitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8667;Iná chronická osteomyelitída čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8668;Iná chronická osteomyelitída na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8669;Iná chronická osteomyelitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8680;Iná osteomyelitída na viacerých miestach;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8681;Iná osteomyelitída v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8682;Iná osteomyelitída nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8683;Ináosteomyelitída predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8684;Iná osteomyelitída ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8685;Iná osteomyelitída panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8686;Iná osteomyelitída predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8687;Iná osteomyelitída čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8688;Iná osteomyelitídana i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8689;Iná osteomyelitída,miesto bliž.neurč.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8690;Osteomyelitída,bliž.neurč.na viac.m.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8691;Osteomyelitída,bliž.neurč.v obl.pleca;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8692;Osteomyelitída,bliž.neurč.v obl.nadlaktia;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8693;Osteomyelitída,bliž.neurč.v obl.predlak.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8694;Osteomyelitída,bliž.neurč.v obl.ruky;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8695;Osteomyelitída,bliž.neurč.panv.obl.a stehna;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8696;Osteomyelitída,bliž.neurč.v obl.predkol.;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8697;Osteomyelitída,bliž.neurč.v obl.čl.a nohy;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8698;Osteomyelitída,bliž.neurč.na i.mieste;2
Bez signifikantného OP výkonu, s UPV > 95 hodín, s viacerými ťažkými problémami;2;dg;M8699;Osteomyelitída,bliž.neurč.n,miesto bliž.neurč.;2
