kodHVyk;nazovHVyk;SkDg;kodMS;nazovMS
5t835x;Transpozícia svalov, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x0;Iná rekonštrukcia svalov v oblasti hlavy a krku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x1;Iná rekonštrukcia svalov v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x2;Iná rekonštrukcia svalov v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x3;Iná rekonštrukcia svalov v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x4;Iná rekonštrukcia svalov v oblasti hrudnej steny a chrbta;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x5;Iná rekonštrukcia svalov v oblasti brušnej steny ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x6;Iná rekonštrukcia svalov v inguinálnej, genitálnej a gluteálnej oblasti ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x7;Iná rekonštrukcia svalov v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x8;Iná rekonštrukcia svalov v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83x9;Iná rekonštrukcia svalov v oblasti nohy;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t83xx;Iná rekonštrukcia svalov, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8401;Predĺženie šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8402;Predĺženie šliach v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8403;Predĺženie šliach v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8407;Predĺženie šliach v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8408;Predĺženie šliach v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t840a;Predĺženie šliach v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t840b;Predĺženie šliach v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t840x;Predĺženie šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8411;Skrátenie šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8412;Skrátenie šliach v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8413;Skrátenie šliach v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8417;Skrátenie šliach v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8418;Skrátenie šliach v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t841a;Skrátenie šliach v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t841b;Skrátenie šliach v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t841x;Skrátenie šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8421;Transpozícia šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8422;Transpozícia šliach v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8423;Transpozícia šliach v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8427;Transpozícia šliach v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8428;Transpozícia šliach v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t842a;Transpozícia šliach v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t842b;Transpozícia šliach v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t842x;Transpozícia šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8431;Augmentácia šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8432;Augmentácia šliach v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8433;Augmentácia šliach v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8437;Augmentácia šliach v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8438;Augmentácia šliach v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t843a;Augmentácia šliach v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t843b;Augmentácia šliach v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t843x;Augmentácia šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8441;Plastika šliach náhradou v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8442;Plastika šliach náhradou v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8443;Plastika šliach náhradou v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8447;Plastika šliach náhradou v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8448;Plastika šliach náhradou v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t844a;Plastika šliach náhradou v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t844b;Plastika šliach náhradou v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t844x;Plastika šliach náhradou, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8451;Plastika šliach náhradou s interponátom v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8452;Plastika šliach náhradou s interponátom v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8453;Plastika šliach náhradou s interponátom v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8457;Plastika šliach náhradou s interponátom v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8458;Plastika šliach náhradou s interponátom v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t845a;Plastika šliach náhradou s interponátom v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t845b;Plastika šliach náhradou s interponátom v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t845x;Plastika šliach náhradou s interponátom, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8471;Transplantácia šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8472;Transplantácia šliach v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8473;Transplantácia šliach v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8477;Transplantácia šliach v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8478;Transplantácia šliach v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t847a;Transplantácia šliach v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t847b;Transplantácia šliach v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t847x;Transplantácia šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8481;Výmena transplantátu šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8482;Výmena transplantátu šliach v oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8483;Výmena transplantátu šliach v oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8487;Výmena transplantátu šliach v oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8488;Výmena transplantátu šliach v oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t848a;Výmena transplantátu šliach v oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t848b;Výmena transplantátu šliach v oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t848x;Výmena transplantátu šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8491;Odstránenie transplantátu šliach z oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8492;Odstránenie transplantátu šliach z oblasti ramena a lakťa ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8493;Odstránenie transplantátu šliach z oblasti predlaktia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8497;Odstránenie transplantátu šliach z oblasti stehna a kolena ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t8498;Odstránenie transplantátu šliach z oblasti predkolenia ;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t849a;Odstránenie transplantátu šliach z oblasti zadonožia a priehlavku;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t849b;Odstránenie transplantátu šliach z oblasti stredonožia a prednožia;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t849x;Odstránenie transplantátu šliach, ostatné;Trauma a poúrazové stavy ;S02-19;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy zložité
5t84x1;Iné rekonštrukcie šliach v oblasti ramena a axily ;Trauma a poúrazové stavy ;S02-50;Výkony na svaloch, fasciách, šľachách a burzách pre traumu a poúrazové stavy
